model,sample.id,experiment,chrom,contigStart,contigEnd,peaks,bases
PeakSegPipeline,McGill0079,H3K36me3,chr5,155188727,180905260,90,25716533
PeakSegPipeline,McGill0101,H3K36me3,chr5,155188727,180905260,85,25716533
PeakSegPipeline,McGill0104,H3K36me3,chr5,155188727,180905260,88,25716533
PeakSegPipeline,McGill0036,H3K36me3,chr5,155188727,180905260,84,25716533
PeakSegPipeline,McGill0016,H3K36me3,chr5,155188727,180905260,75,25716533
PeakSegPipeline,McGill0008,H3K36me3,chr5,155188727,180905260,80,25716533
PeakSegPipeline,McGill0009,H3K36me3,chr5,155188727,180905260,88,25716533
PeakSegPipeline,McGill0011,H3K36me3,chr5,155188727,180905260,90,25716533
PeakSegPipeline,McGill0024,H3K36me3,chr5,155188727,180905260,90,25716533
PeakSegPipeline,McGill0027,H3K36me3,chr5,155188727,180905260,77,25716533
PeakSegPipeline,McGill0029,H3K36me3,chr5,155188727,180905260,81,25716533
PeakSegPipeline,McGill0102,H3K36me3,chr5,155188727,180905260,83,25716533
PeakSegPipeline,McGill0106,H3K36me3,chr5,155188727,180905260,84,25716533
PeakSegPipeline,McGill0107,H3K36me3,chr5,155188727,180905260,85,25716533
macs2.default,McGill0104,H3K36me3,chr5,155188727,180905260,1683,25716533
macs2.default,McGill0001,H3K36me3,chr5,155188727,180905260,1096,25716533
macs2.broad,McGill0001,H3K36me3,chr5,155188727,180905260,397,25716533
macs2.broad,McGill0079,H3K4me3,chr5,155188727,180905260,402,25716533
macs2.default,McGill0079,H3K4me3,chr5,155188727,180905260,576,25716533
macs2.default,McGill0001,H3K4me3,chr5,155188727,180905260,186,25716533
macs2.broad,McGill0001,H3K4me3,chr5,155188727,180905260,145,25716533
macs2.broad,McGill0023,H3K4me3,chr5,155188727,180905260,118,25716533
macs2.default,McGill0023,H3K4me3,chr5,155188727,180905260,160,25716533
PeakSegPipeline,McGill0001,H3K4me3,chr5,155188727,180905260,247,25716533
PeakSegPipeline,McGill0002,H3K4me3,chr5,155188727,180905260,381,25716533
PeakSegPipeline,McGill0079,H3K4me3,chr5,155188727,180905260,541,25716533
PeakSegPipeline,McGill0104,H3K4me3,chr5,155188727,180905260,372,25716533
PeakSegPipeline,McGill0029,H3K4me3,chr5,155188727,180905260,158,25716533
PeakSegPipeline,McGill0004,H3K4me3,chr5,155188727,180905260,205,25716533
PeakSegPipeline,McGill0007,H3K4me3,chr5,155188727,180905260,224,25716533
PeakSegPipeline,McGill0010,H3K4me3,chr5,155188727,180905260,115,25716533
PeakSegPipeline,McGill0011,H3K4me3,chr5,155188727,180905260,297,25716533
PeakSegPipeline,McGill0025,H3K4me3,chr5,155188727,180905260,217,25716533
PeakSegPipeline,McGill0028,H3K4me3,chr5,155188727,180905260,206,25716533
macs2.broad,McGill0026,H3K36me3,chr5,155188727,180905260,457,25716533
macs2.broad,McGill0322,H3K36me3,chr5,155188727,180905260,494,25716533
macs2.default,McGill0026,H3K36me3,chr5,155188727,180905260,1451,25716533
macs2.broad,McGill0007,H3K36me3,chr5,155188727,180905260,398,25716533
macs2.default,McGill0322,H3K36me3,chr5,155188727,180905260,1735,25716533
macs2.default,McGill0007,H3K36me3,chr5,155188727,180905260,1255,25716533
macs2.default,McGill0025,H3K36me3,chr5,155188727,180905260,979,25716533
macs2.broad,McGill0025,H3K36me3,chr5,155188727,180905260,372,25716533
PeakSegPipeline,McGill0322,H3K4me3,chr5,155188727,180905260,281,25716533
PeakSegPipeline,McGill0267,H3K4me3,chr5,155188727,180905260,200,25716533
PeakSegPipeline,McGill0006,H3K4me3,chr5,155188727,180905260,161,25716533
PeakSegPipeline,McGill0026,H3K4me3,chr5,155188727,180905260,169,25716533
macs2.default,McGill0004,H3K4me3,chr5,155188727,180905260,170,25716533
macs2.broad,McGill0004,H3K4me3,chr5,155188727,180905260,107,25716533
macs2.default,McGill0026,H3K4me3,chr5,155188727,180905260,139,25716533
macs2.broad,McGill0026,H3K4me3,chr5,155188727,180905260,96,25716533
macs2.default,McGill0006,H3K4me3,chr5,155188727,180905260,60,25716533
macs2.broad,McGill0006,H3K4me3,chr5,155188727,180905260,50,25716533
PeakSegPipeline,McGill0004,H3K36me3,chr5,155188727,180905260,85,25716533
PeakSegPipeline,McGill0005,H3K36me3,chr5,155188727,180905260,82,25716533
PeakSegPipeline,McGill0007,H3K36me3,chr5,155188727,180905260,72,25716533
PeakSegPipeline,McGill0025,H3K36me3,chr5,155188727,180905260,69,25716533
PeakSegPipeline,McGill0026,H3K36me3,chr5,155188727,180905260,74,25716533
PeakSegPipeline,McGill0028,H3K36me3,chr5,155188727,180905260,67,25716533
macs2.default,McGill0006,H3K36me3,chr5,155188727,180905260,148,25716533
macs2.broad,McGill0006,H3K36me3,chr5,155188727,180905260,126,25716533
PeakSegPipeline,McGill0322,H3K36me3,chr5,155188727,180905260,77,25716533
PeakSegPipeline,McGill0023,H3K36me3,chr5,155188727,180905260,71,25716533
PeakSegPipeline,McGill0037,H3K36me3,chr5,155188727,180905260,79,25716533
PeakSegPipeline,McGill0013,H3K36me3,chr5,155188727,180905260,78,25716533
macs2.default,McGill0267,H3K36me3,chr5,155188727,180905260,32,25716533
macs2.broad,McGill0267,H3K36me3,chr5,155188727,180905260,31,25716533
PeakSegPipeline,McGill0019,H3K36me3,chr5,155188727,180905260,66,25716533
PeakSegPipeline,McGill0012,H3K36me3,chr5,155188727,180905260,66,25716533
macs2.broad,McGill0102,H3K4me3,chr6,60000,58087659,1061,58027659
macs2.default,McGill0102,H3K4me3,chr6,60000,58087659,1531,58027659
macs2.broad,McGill0095,H3K4me3,chr6,60000,58087659,868,58027659
macs2.default,McGill0095,H3K4me3,chr6,60000,58087659,1215,58027659
macs2.broad,McGill0091,H3K4me3,chr6,60000,58087659,1361,58027659
macs2.default,McGill0091,H3K4me3,chr6,60000,58087659,1924,58027659
macs2.default,McGill0022,H3K4me3,chr6,60000,58087659,1639,58027659
macs2.broad,McGill0022,H3K4me3,chr6,60000,58087659,1278,58027659
macs2.broad,McGill0079,H3K36me3,chr6,60000,58087659,1233,58027659
macs2.default,McGill0079,H3K36me3,chr6,60000,58087659,2781,58027659
macs2.broad,McGill0005,H3K4me3,chr6,60000,58087659,797,58027659
macs2.default,McGill0005,H3K4me3,chr6,60000,58087659,1135,58027659
PeakSegPipeline,McGill0022,H3K4me3,chr6,60000,58087659,1450,58027659
PeakSegPipeline,McGill0005,H3K4me3,chr6,60000,58087659,1118,58027659
PeakSegPipeline,McGill0008,H3K4me3,chr6,60000,58087659,1033,58027659
PeakSegPipeline,McGill0011,H3K4me3,chr6,60000,58087659,966,58027659
PeakSegPipeline,McGill0024,H3K4me3,chr6,60000,58087659,867,58027659
PeakSegPipeline,McGill0059,H3K4me3,chr6,60000,58087659,1199,58027659
PeakSegPipeline,McGill0095,H3K4me3,chr6,60000,58087659,1071,58027659
PeakSegPipeline,McGill0009,H3K4me3,chr6,60000,58087659,996,58027659
PeakSegPipeline,McGill0107,H3K4me3,chr6,60000,58087659,854,58027659
macs2.broad,McGill0011,H3K4me3,chr6,60000,58087659,639,58027659
macs2.default,McGill0011,H3K4me3,chr6,60000,58087659,893,58027659
macs2.broad,McGill0008,H3K4me3,chr6,60000,58087659,707,58027659
macs2.default,McGill0008,H3K4me3,chr6,60000,58087659,1003,58027659
macs2.broad,McGill0009,H3K4me3,chr6,60000,58087659,637,58027659
macs2.default,McGill0009,H3K4me3,chr6,60000,58087659,897,58027659
macs2.broad,McGill0106,H3K4me3,chr6,60000,58087659,968,58027659
macs2.default,McGill0106,H3K4me3,chr6,60000,58087659,1375,58027659
macs2.default,McGill0024,H3K4me3,chr6,60000,58087659,823,58027659
macs2.broad,McGill0024,H3K4me3,chr6,60000,58087659,557,58027659
macs2.broad,McGill0059,H3K4me3,chr6,60000,58087659,1048,58027659
macs2.default,McGill0059,H3K4me3,chr6,60000,58087659,1541,58027659
macs2.default,McGill0107,H3K4me3,chr6,60000,58087659,939,58027659
macs2.broad,McGill0107,H3K4me3,chr6,60000,58087659,659,58027659
macs2.broad,McGill0003,H3K4me3,chr6,60000,58087659,999,58027659
macs2.default,McGill0003,H3K4me3,chr6,60000,58087659,1326,58027659
macs2.broad,McGill0267,H3K4me3,chr6,60000,58087659,661,58027659
macs2.broad,McGill0079,H3K4me3,chr6,60000,58087659,1144,58027659
macs2.default,McGill0079,H3K4me3,chr6,60000,58087659,1625,58027659
PeakSegPipeline,McGill0079,H3K4me3,chr6,60000,58087659,1772,58027659
macs2.default,McGill0267,H3K4me3,chr6,60000,58087659,907,58027659
macs2.broad,McGill0002,H3K4me3,chr6,60000,58087659,1284,58027659
macs2.default,McGill0002,H3K4me3,chr6,60000,58087659,1852,58027659
macs2.broad,McGill0101,H3K4me3,chr6,60000,58087659,1128,58027659
macs2.default,McGill0101,H3K4me3,chr6,60000,58087659,1638,58027659
macs2.broad,McGill0104,H3K4me3,chr6,60000,58087659,875,58027659
macs2.default,McGill0104,H3K4me3,chr6,60000,58087659,1251,58027659
macs2.broad,McGill0012,H3K4me3,chr6,60000,58087659,1421,58027659
macs2.default,McGill0012,H3K4me3,chr6,60000,58087659,1961,58027659
macs2.broad,McGill0027,H3K4me3,chr6,60000,58087659,400,58027659
PeakSegPipeline,McGill0091,H3K4me3,chr6,60000,58087659,1530,58027659
PeakSegPipeline,McGill0023,H3K4me3,chr6,60000,58087659,574,58027659
PeakSegPipeline,McGill0104,H3K4me3,chr6,60000,58087659,1176,58027659
PeakSegPipeline,McGill0036,H3K4me3,chr6,60000,58087659,1402,58027659
PeakSegPipeline,McGill0012,H3K4me3,chr6,60000,58087659,1535,58027659
PeakSegPipeline,McGill0013,H3K4me3,chr6,60000,58087659,1407,58027659
PeakSegPipeline,McGill0025,H3K4me3,chr6,60000,58087659,701,58027659
PeakSegPipeline,McGill0106,H3K4me3,chr6,60000,58087659,1072,58027659
PeakSegPipeline,McGill0002,H3K4me3,chr6,60000,58087659,1381,58027659
macs2.broad,McGill0058,H3K4me3,chr6,60000,58087659,956,58027659
macs2.default,McGill0058,H3K4me3,chr6,60000,58087659,1326,58027659
macs2.default,McGill0013,H3K4me3,chr6,60000,58087659,1290,58027659
macs2.broad,McGill0013,H3K4me3,chr6,60000,58087659,889,58027659
macs2.broad,McGill0025,H3K4me3,chr6,60000,58087659,364,58027659
macs2.default,McGill0025,H3K4me3,chr6,60000,58087659,520,58027659
macs2.broad,McGill0007,H3K4me3,chr6,60000,58087659,416,58027659
macs2.default,McGill0007,H3K4me3,chr6,60000,58087659,610,58027659
macs2.default,McGill0027,H3K4me3,chr6,60000,58087659,565,58027659
macs2.broad,McGill0036,H3K4me3,chr6,60000,58087659,969,58027659
macs2.default,McGill0036,H3K4me3,chr6,60000,58087659,1363,58027659
macs2.broad,McGill0037,H3K4me3,chr6,60000,58087659,1232,58027659
macs2.default,McGill0037,H3K4me3,chr6,60000,58087659,1791,58027659
macs2.broad,McGill0014,H3K4me3,chr6,60000,58087659,903,58027659
macs2.default,McGill0014,H3K4me3,chr6,60000,58087659,1274,58027659
macs2.broad,McGill0001,H3K4me3,chr6,60000,58087659,521,58027659
macs2.default,McGill0001,H3K4me3,chr6,60000,58087659,675,58027659
PeakSegPipeline,McGill0322,H3K36me3,chr6,60000,58087659,181,58027659
PeakSegPipeline,McGill0022,H3K36me3,chr6,60000,58087659,228,58027659
PeakSegPipeline,McGill0023,H3K36me3,chr6,60000,58087659,174,58027659
PeakSegPipeline,McGill0001,H3K36me3,chr6,60000,58087659,208,58027659
PeakSegPipeline,McGill0002,H3K36me3,chr6,60000,58087659,200,58027659
PeakSegPipeline,McGill0079,H3K36me3,chr6,60000,58087659,230,58027659
PeakSegPipeline,McGill0101,H3K36me3,chr6,60000,58087659,216,58027659
PeakSegPipeline,McGill0104,H3K36me3,chr6,60000,58087659,218,58027659
PeakSegPipeline,McGill0019,H3K36me3,chr6,60000,58087659,158,58027659
PeakSegPipeline,McGill0036,H3K36me3,chr6,60000,58087659,217,58027659
PeakSegPipeline,McGill0037,H3K36me3,chr6,60000,58087659,202,58027659
PeakSegPipeline,McGill0012,H3K36me3,chr6,60000,58087659,151,58027659
PeakSegPipeline,McGill0013,H3K36me3,chr6,60000,58087659,206,58027659
PeakSegPipeline,McGill0016,H3K36me3,chr6,60000,58087659,192,58027659
PeakSegPipeline,McGill0004,H3K36me3,chr6,60000,58087659,189,58027659
PeakSegPipeline,McGill0005,H3K36me3,chr6,60000,58087659,181,58027659
PeakSegPipeline,McGill0007,H3K36me3,chr6,60000,58087659,153,58027659
PeakSegPipeline,McGill0008,H3K36me3,chr6,60000,58087659,169,58027659
PeakSegPipeline,McGill0009,H3K36me3,chr6,60000,58087659,196,58027659
PeakSegPipeline,McGill0011,H3K36me3,chr6,60000,58087659,194,58027659
PeakSegPipeline,McGill0024,H3K36me3,chr6,60000,58087659,203,58027659
PeakSegPipeline,McGill0025,H3K36me3,chr6,60000,58087659,138,58027659
PeakSegPipeline,McGill0026,H3K36me3,chr6,60000,58087659,163,58027659
PeakSegPipeline,McGill0027,H3K36me3,chr6,60000,58087659,170,58027659
PeakSegPipeline,McGill0028,H3K36me3,chr6,60000,58087659,135,58027659
PeakSegPipeline,McGill0029,H3K36me3,chr6,60000,58087659,176,58027659
PeakSegPipeline,McGill0102,H3K36me3,chr6,60000,58087659,197,58027659
PeakSegPipeline,McGill0106,H3K36me3,chr6,60000,58087659,196,58027659
PeakSegPipeline,McGill0107,H3K36me3,chr6,60000,58087659,179,58027659
PeakSegPipeline,McGill0322,H3K4me3,chr6,60000,58087659,894,58027659
PeakSegPipeline,McGill0001,H3K4me3,chr6,60000,58087659,894,58027659
PeakSegPipeline,McGill0058,H3K4me3,chr6,60000,58087659,1311,58027659
PeakSegPipeline,McGill0101,H3K4me3,chr6,60000,58087659,1424,58027659
macs2.broad,McGill0322,H3K4me3,chr6,60000,58087659,731,58027659
macs2.broad,McGill0029,H3K4me3,chr6,60000,58087659,387,58027659
macs2.default,McGill0029,H3K4me3,chr6,60000,58087659,474,58027659
macs2.default,McGill0322,H3K4me3,chr6,60000,58087659,1043,58027659
macs2.broad,McGill0322,H3K36me3,chr6,60000,58087659,1217,58027659
macs2.default,McGill0322,H3K36me3,chr6,60000,58087659,3283,58027659
macs2.default,McGill0019,H3K4me3,chr6,60000,58087659,1646,58027659
macs2.broad,McGill0019,H3K4me3,chr6,60000,58087659,1057,58027659
macs2.default,McGill0016,H3K4me3,chr6,60000,58087659,1309,58027659
macs2.broad,McGill0016,H3K4me3,chr6,60000,58087659,868,58027659
PeakSegPipeline,McGill0267,H3K4me3,chr6,60000,58087659,655,58027659
PeakSegPipeline,McGill0019,H3K4me3,chr6,60000,58087659,1303,58027659
PeakSegPipeline,McGill0037,H3K4me3,chr6,60000,58087659,1280,58027659
PeakSegPipeline,McGill0014,H3K4me3,chr6,60000,58087659,1273,58027659
PeakSegPipeline,McGill0016,H3K4me3,chr6,60000,58087659,1033,58027659
PeakSegPipeline,McGill0004,H3K4me3,chr6,60000,58087659,656,58027659
PeakSegPipeline,McGill0006,H3K4me3,chr6,60000,58087659,519,58027659
PeakSegPipeline,McGill0007,H3K4me3,chr6,60000,58087659,721,58027659
PeakSegPipeline,McGill0026,H3K4me3,chr6,60000,58087659,562,58027659
PeakSegPipeline,McGill0027,H3K4me3,chr6,60000,58087659,767,58027659
PeakSegPipeline,McGill0028,H3K4me3,chr6,60000,58087659,637,58027659
PeakSegPipeline,McGill0102,H3K4me3,chr6,60000,58087659,1093,58027659
macs2.broad,McGill0015,H3K4me3,chr6,60000,58087659,774,58027659
macs2.default,McGill0015,H3K4me3,chr6,60000,58087659,1171,58027659
macs2.broad,McGill0026,H3K4me3,chr6,60000,58087659,280,58027659
macs2.broad,McGill0004,H3K4me3,chr6,60000,58087659,356,58027659
macs2.default,McGill0004,H3K4me3,chr6,60000,58087659,521,58027659
macs2.broad,McGill0028,H3K4me3,chr6,60000,58087659,347,58027659
macs2.default,McGill0010,H3K4me3,chr6,60000,58087659,329,58027659
macs2.broad,McGill0010,H3K4me3,chr6,60000,58087659,261,58027659
macs2.broad,McGill0023,H3K4me3,chr6,60000,58087659,440,58027659
macs2.default,McGill0023,H3K4me3,chr6,60000,58087659,592,58027659
macs2.default,McGill0026,H3K4me3,chr6,60000,58087659,388,58027659
macs2.default,McGill0028,H3K4me3,chr6,60000,58087659,506,58027659
macs2.broad,McGill0037,H3K36me3,chr6,60000,58087659,1888,58027659
macs2.default,McGill0037,H3K36me3,chr6,60000,58087659,5099,58027659
macs2.broad,McGill0012,H3K36me3,chr6,60000,58087659,1442,58027659
macs2.default,McGill0013,H3K36me3,chr6,60000,58087659,5795,58027659
macs2.broad,McGill0013,H3K36me3,chr6,60000,58087659,2191,58027659
macs2.default,McGill0016,H3K36me3,chr6,60000,58087659,5955,58027659
macs2.broad,McGill0016,H3K36me3,chr6,60000,58087659,2307,58027659
macs2.broad,McGill0022,H3K36me3,chr6,60000,58087659,1677,58027659
macs2.default,McGill0022,H3K36me3,chr6,60000,58087659,4668,58027659
macs2.broad,McGill0009,H3K36me3,chr6,60000,58087659,1035,58027659
macs2.default,McGill0009,H3K36me3,chr6,60000,58087659,2949,58027659
macs2.broad,McGill0102,H3K36me3,chr6,60000,58087659,1447,58027659
macs2.default,McGill0012,H3K36me3,chr6,60000,58087659,3424,58027659
macs2.default,McGill0036,H3K36me3,chr6,60000,58087659,5273,58027659
macs2.broad,McGill0036,H3K36me3,chr6,60000,58087659,1928,58027659
macs2.default,McGill0008,H3K36me3,chr6,60000,58087659,2938,58027659
macs2.broad,McGill0008,H3K36me3,chr6,60000,58087659,1106,58027659
macs2.default,McGill0102,H3K36me3,chr6,60000,58087659,3821,58027659
macs2.default,McGill0005,H3K36me3,chr6,60000,58087659,2748,58027659
macs2.broad,McGill0005,H3K36me3,chr6,60000,58087659,1046,58027659
macs2.broad,McGill0104,H3K36me3,chr6,60000,58087659,1283,58027659
macs2.default,McGill0024,H3K36me3,chr6,60000,58087659,3165,58027659
macs2.broad,McGill0024,H3K36me3,chr6,60000,58087659,1230,58027659
macs2.broad,McGill0026,H3K36me3,chr6,60000,58087659,1044,58027659
macs2.broad,McGill0001,H3K36me3,chr6,60000,58087659,876,58027659
macs2.default,McGill0104,H3K36me3,chr6,60000,58087659,3831,58027659
macs2.broad,McGill0004,H3K36me3,chr6,60000,58087659,1092,58027659
macs2.default,McGill0004,H3K36me3,chr6,60000,58087659,2615,58027659
macs2.broad,McGill0029,H3K36me3,chr6,60000,58087659,1734,58027659
macs2.default,McGill0011,H3K36me3,chr6,60000,58087659,3642,58027659
macs2.broad,McGill0011,H3K36me3,chr6,60000,58087659,1323,58027659
macs2.default,McGill0001,H3K36me3,chr6,60000,58087659,2095,58027659
macs2.broad,McGill0106,H3K36me3,chr6,60000,58087659,1465,58027659
macs2.default,McGill0106,H3K36me3,chr6,60000,58087659,3544,58027659
macs2.default,McGill0029,H3K36me3,chr6,60000,58087659,3267,58027659
macs2.default,McGill0026,H3K36me3,chr6,60000,58087659,2628,58027659
macs2.broad,McGill0025,H3K36me3,chr6,60000,58087659,717,58027659
macs2.default,McGill0025,H3K36me3,chr6,60000,58087659,1638,58027659
macs2.broad,McGill0101,H3K36me3,chr6,60000,58087659,1409,58027659
macs2.default,McGill0101,H3K36me3,chr6,60000,58087659,3096,58027659
macs2.default,McGill0027,H3K36me3,chr6,60000,58087659,2588,58027659
macs2.broad,McGill0027,H3K36me3,chr6,60000,58087659,1062,58027659
macs2.default,McGill0023,H3K36me3,chr6,60000,58087659,3534,58027659
macs2.broad,McGill0023,H3K36me3,chr6,60000,58087659,1558,58027659
macs2.default,McGill0002,H3K36me3,chr6,60000,58087659,2311,58027659
macs2.broad,McGill0002,H3K36me3,chr6,60000,58087659,953,58027659
macs2.broad,McGill0107,H3K36me3,chr6,60000,58087659,1095,58027659
macs2.default,McGill0107,H3K36me3,chr6,60000,58087659,2551,58027659
macs2.default,McGill0007,H3K36me3,chr6,60000,58087659,2040,58027659
macs2.broad,McGill0007,H3K36me3,chr6,60000,58087659,812,58027659
macs2.broad,McGill0019,H3K36me3,chr6,60000,58087659,1891,58027659
macs2.default,McGill0019,H3K36me3,chr6,60000,58087659,3383,58027659
macs2.default,McGill0028,H3K36me3,chr6,60000,58087659,1472,58027659
macs2.broad,McGill0028,H3K36me3,chr6,60000,58087659,743,58027659
macs2.default,McGill0010,H3K36me3,chr6,60000,58087659,567,58027659
macs2.broad,McGill0010,H3K36me3,chr6,60000,58087659,421,58027659
macs2.broad,McGill0267,H3K36me3,chr6,60000,58087659,71,58027659
macs2.default,McGill0267,H3K36me3,chr6,60000,58087659,74,58027659
macs2.default,McGill0006,H3K36me3,chr6,60000,58087659,200,58027659
macs2.broad,McGill0006,H3K36me3,chr6,60000,58087659,176,58027659
PeakSegPipeline,McGill0010,H3K4me3,chr6,60000,58087659,452,58027659
PeakSegPipeline,McGill0029,H3K4me3,chr6,60000,58087659,524,58027659
macs2.broad,McGill0006,H3K4me3,chr6,60000,58087659,147,58027659
macs2.default,McGill0006,H3K4me3,chr6,60000,58087659,189,58027659
macs2.broad,McGill0029,H3K36me3,chr6,58137659,58780166,16,642507
macs2.default,McGill0029,H3K36me3,chr6,58137659,58780166,25,642507
macs2.broad,McGill0059,H3K4me3,chr6,58137659,58780166,12,642507
macs2.default,McGill0059,H3K4me3,chr6,58137659,58780166,34,642507
macs2.broad,McGill0107,H3K4me3,chr6,58137659,58780166,10,642507
macs2.default,McGill0107,H3K4me3,chr6,58137659,58780166,11,642507
macs2.broad,McGill0101,H3K4me3,chr6,58137659,58780166,24,642507
